policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_56.lp,8702,15630,180.060618,0.001622225560447193,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.0606424510479,187.10076519999893
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_61.lp,600,4749,180.001216,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.00124656409025,180.06383959899904
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_61.lp,584,4656,180.014157,0.001725005997281858,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.0141933299601,180.08267010999953
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_61.lp,585,4718,180.238125,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.23815036937594,180.2891670429999
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_61.lp,8512,15237,180.003733,0.0015872236417745773,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.00375594384968,186.89893161200052
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_61.lp,8797,15292,180.001732,0.0016187261126717994,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00175341963768,187.03921716500008
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_61.lp,8259,14967,180.000161,0.0016247063452927701,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00018394738436,186.76534896500016
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_66.lp,602,4751,180.299904,0.0016837547352699651,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.29993235319853,180.3737109649992
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_66.lp,593,4666,180.014732,0.0017115610633397509,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.0147674791515,180.08747919000052
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_66.lp,592,4728,180.222112,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.2221503853798,180.2899726830001
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_66.lp,8573,15299,180.024924,0.001587038936224603,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.02494774013758,187.22954325799947
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_66.lp,8799,15294,180.005717,0.0016187261126717994,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0057381466031,187.25860862300033
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_66.lp,8609,15537,180.006993,0.001623343510009274,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00702160410583,186.95904237600007
